algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,domain,input_model,access_model,output_contract,time_complexity,space_complexity,confidence_score,source_count,source_quality,card_digest
AW-001829,"Belinskaya, DeAgostino, Storer",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001829.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001829.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001829.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(km + m\log{m}),unknown,100,2,HIGH,9408b5376f543268
AW-001830,"Farach, Muthukrishnan (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001830.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001830.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001830.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log{d}+\log{n}),unknown,100,2,HIGH,7d8a26f9f6fc8945
AW-001831,"Farach, Muthukrishnan (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001831.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001831.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001831.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log{n}),unknown,100,2,HIGH,f03e2314e40e30ff
AW-001832,"Crochemore, Rytter",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001832.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001832.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001832.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,unknown,unknown,100,2,HIGH,d29a7be0c1013bec
AW-001833,Naor,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001833.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001833.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001833.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log{n}) expected,unknown,100,3,HIGH,7a15af27276dfe53
AW-001834,"optimal - Hirschberg, Stauffer (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001834.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001834.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001834.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(m+\log{m}\log{n}),unknown,100,3,HIGH,86c807d6daf12141
AW-001835,"LEF - Hirschberg, Stauffer (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001835.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001835.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001835.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^2{n}),unknown,100,3,HIGH,9a654f90d8a99723
AW-001836,"Edwards, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001836.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001836.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001836.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^2{n}),unknown,100,2,HIGH,a46d1898fe84b252
AW-001837,"Krishnan, Baron",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001837.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001837.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001837.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,unknown,unknown,100,2,HIGH,ae221311dbcb7ae0
AW-001838,"Nagumo, Lu, Watson (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001838.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001838.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001838.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(L+\log{n}),unknown,100,2,HIGH,85ab3ec7b7a2ec45
AW-001839,"longest-fragment-first (LFF) dictionary compression - Nagumo, Lu, Watson (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001839.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001839.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001839.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(L+\log{n}),unknown,100,2,HIGH,88831295b0e17897
AW-001840,"Agostino, Storer (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001840.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001840.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001840.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(L+\log{n}),unknown,100,2,HIGH,a9b5ea36001f979d
AW-001841,"Agostino, Storer (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001841.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001841.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001841.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(L+\log^2{n}),unknown,100,2,HIGH,32118bfc8a77fc5f
AW-001842,"Stauffer, Hirschberg",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001842.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001842.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001842.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(L \log{n}),unknown,100,2,HIGH,30002282180ad8f8
AW-001843,"Pérez, Saeed",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001843.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001843.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001843.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n/p) + O(n/(lp)) +O(n/(rkp)),unknown,100,2,HIGH,38a931038ef261ee
AW-001845,"Simpson, Sabharwal",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001845.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001845.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001845.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n+nL^2/p),unknown,100,2,HIGH,ea3a28821ae07311
AW-001846,"Franaszek, Robinson, Thomas",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001846.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001846.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001846.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,unknown,unknown,100,2,HIGH,0793f0e71cf4c888
AW-001847,von zur Gathen,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001847.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001847.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001847.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(\log^2 n \log^2 k \log p),unknown,100,3,HIGH,b3b2f77bfae738e3
AW-001848,S. S. TSENG and R. C. T. LEE,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001848.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001848.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001848.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n),O(n) per processor,100,2,HIGH,6ca498dd1040f377
AW-001849,"Tomas Feder, Nimrod Megiddo, Serge A. Plotkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001849.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001849.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001849.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\Delta^{0.5} \log^3(\Delta),O(n^{0.5}) auxiliary per processor,100,1,HIGH,79c4e339da694837
AW-001850,"Kedem, Palem, Pantziou, Spirakis, Zaroliagis",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001850.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001850.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001850.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,O(\log^4{n}/ \log{\log{n}}) whp,unknown,100,3,HIGH,d93ca4e4e544070c
AW-001851,Perumalla and Deo,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001851.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001851.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001851.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\\log n),O(n) auxiliary,100,1,HIGH,a10f6a257b5d62c9
AW-001852,Wen (1),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001852.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001852.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001852.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n),unknown,100,2,HIGH,23208e05ebed733b
AW-001853,Smith,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001853.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001853.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001853.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log^2 n),unknown,100,2,HIGH,0131719029c2bb8d
AW-001854,KALYAN PERUMALLA and NARSINGH DEO,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001854.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001854.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001854.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n),unknown,100,1,HIGH,dcbab12ddac5d90e
AW-001855,Wen (2),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001855.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001855.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001855.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n),unknown,100,2,HIGH,048b8e3c99959e6d
AW-001856,"Qiu, Akl",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001856.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001856.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001856.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(\log n),unknown,100,1,HIGH,c4de5abc83310671
AW-001857,"Alves, Caceres, Song (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001857.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001857.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001857.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n / p),unknown,100,3,HIGH,3b8da09ba4771b26
AW-001858,"Alves, Caceres, Song (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001858.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001858.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001858.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n^3 / p),unknown,100,3,HIGH,fa70145cfa564101
AW-001859,"Lima, Branco, Caceres",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001859.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001859.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001859.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n^3 / p),unknown,100,3,HIGH,adfb595247135234
AW-001861,Takaoka,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001861.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001861.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001861.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O(n^3 / p),unknown,100,1,HIGH,990a9715b84dcc95
AW-001862,"Landau, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001862.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001862.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001862.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log n),O(n),100,3,HIGH,16846e30e2c0be67
AW-001863,"Landau, Schieber, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001863.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001863.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001863.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log n),unknown,100,3,HIGH,73bbf0968502c135
AW-001864,"Apostolico, Iliopoulos, Landau, Schieber, Vishkin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001864.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001864.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001864.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O((\log n)/eps),O(n),100,3,HIGH,7c83f0797fe26573
AW-001865,"Blelloch, Shun",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001865.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001865.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001865.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^2(n)),unknown,100,3,HIGH,7aca4b019e87164a
AW-001866,Hariharan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001866.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001866.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001866.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\log^4(n)),O(n),100,2,HIGH,ce66100906f889ed
AW-001867,Süleyman Cenk Sahinalp Uzi Vishkin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001867.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001867.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001867.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(n^\epsilon),O(n^{(1+\eps)}) for any fixed eps>0,100,2,HIGH,3cc7cb9f507cb58c
AW-001868,Farach,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001868.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001868.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001868.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\\log n),O(n),100,1,HIGH,84589d362af66e6b
AW-001869,Rytter,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001869.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001869.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001869.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,O(\\log n),O(n),100,2,HIGH,20168367be94bc22
AW-001870,"Alami, Aassem, Hafidi",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001870.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001870.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001870.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,O((pkRn+k)/J+R*m*T^2),unknown,100,3,HIGH,16e032d489450ae6
AW-001871,"Pham, Palem, Rao",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001871.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001871.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001871.context.evidence.yaml,graph,explicit_graph_problem,adjacency_list_query,full_solution,poly(n),O(mn),100,3,HIGH,9c72b13a3a2a8327
AW-001872,"Liu, Zhou, Kalathil, Kumar, Tian",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001872.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001872.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001872.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,unknown,unknown,100,3,HIGH,b1737cbf4c2f81ba
AW-001873,"Primal-Dual Stochastic Mirror Descent - Tiapkin, Gasnikov",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001873.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001873.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001873.context.evidence.yaml,graph,explicit_graph_problem,edge_list_input,path_or_tree,unknown,unknown,100,2,HIGH,ba6fb95b6fd935f1
AW-001875,"parallel policy iteration - Zhang, Sun, Xu (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001875.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001875.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001875.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,"O((S^3+ AS^2)/p) computation, O(pS^2) communication",unknown,100,3,HIGH,11918ffc0919808e
AW-001876,"parallel value iteration - Zhang, Sun, Xu (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001876.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001876.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001876.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,"O((AS^2)/p) computation, O(pS) communication",unknown,100,3,HIGH,f83f195682997cd5
AW-001878,"Anchor-changing Regularized Natural Policy Gradient (ARNPG) framework - Zhou, Liu, Kalathil, Kumar, Tian",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001878.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001878.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001878.context.evidence.yaml,parallel_algorithms,explicit_parallel_algorithm_problem,explicit_input_instance,full_solution,unknown,unknown,100,2,HIGH,1c1315ef8135f47e
AW-001879,"Ebnenasir, Qiu (recursEMS)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001879.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001879.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001879.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,unknown,unknown,95,2,HIGH,c08dd8687193e818
AW-001880,"Ebnenasir, Qiu (parEMS)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001880.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001880.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001880.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,unknown,unknown,95,2,HIGH,3f84e7ac18b2ff07
AW-001881,"Abbas, Abouelhoda, Bahig, Mohie-Eldin",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001881.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001881.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001881.context.evidence.yaml,string,explicit_string_problem,random_access_string,full_solution,unknown,unknown,90,3,HIGH,b72594f80179fd7c
