algorithm_id,algorithm_name,public_context_path,metadata_context_path,evidence_path,source_pass,merge_action,card_digest,access_model,confidence_score,domain,input_model,output_contract,saturation_status,second_pass_rule,source_count,source_quality,space_complexity,third_pass_rule,time_complexity
AW-001540,"Chong, Han, Lam",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001540.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001540.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001540.context.evidence.yaml,v1,include,22cc8c3429f28566,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,O(\log n)
AW-001542,"PETTIE, RAMACHANDRAN (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001542.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001542.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001542.context.evidence.yaml,v1,include,9ba1bd34e493e2b3,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,O(\log n)
AW-001544,"Pettie, Ramachandran (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001544.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001544.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001544.context.evidence.yaml,v1,include,7c836ed7a1c90e73,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,O(\log n)
AW-001546,"Halperin, Zwick",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001546.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001546.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001546.context.evidence.yaml,v1,include,50145ec939372238,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,O(\log n)
AW-001548,"Chong, Han, Igarashi, Lam (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001548.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001548.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001548.context.evidence.yaml,v1,include,d6313553b57c0a11,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log n)
AW-001550,"Chong, Han, Igarashi, Lam (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001550.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001550.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001550.context.evidence.yaml,v1,include,b8a692e92045ec1b,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log n)
AW-001552,"Chong, Han, Igarashi, Lam (3)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001552.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001552.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001552.context.evidence.yaml,v1,include,77cdfbaeeb91838c,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log n)
AW-001553,"Chong, Han, Lam",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001553.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001553.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001553.context.evidence.yaml,v1,include,77040807ae73651d,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,3,HIGH,unknown,,O(\log n)
AW-001557,"AHRABIAN, NOWZARI-DALINI (1)",corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\public_context_recovered\AW-001557.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\metadata_context_recovered\AW-001557.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_second_pass\evidence_recovered\AW-001557.context.evidence.yaml,second_pass,include,77c95cf839f29fdb,adjacency_list_query,85,graph,explicit_graph_problem,path_or_tree,,named_graph_problem,4,HIGH,unknown,,O(n^2 \log n)
AW-001559,"AHRABIAN, NOWZARI-DALINI (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001559.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001559.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001559.context.evidence.yaml,v1,include,159f2083791e270e,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(n^3*\log(p)/p)
AW-001561,Bader & Cong Parallel Implementation,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001561.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001561.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001561.context.evidence.yaml,v1,include,7f918166d1a3b23d,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,O(V) total,,O(E \\log(V)/p)
AW-001563,"Tripathy, Ray",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001563.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001563.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001563.context.evidence.yaml,v1,include,bd455b7b0becf1f7,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(m*\log(n)/p)
AW-001565,Cole & Gooddrich,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001565.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001565.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001565.context.evidence.yaml,v1,include,4d1f5db1536aff43,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,3,HIGH,unknown,,O(\log n)
AW-001566,Lenhof & Smid,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001566.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001566.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001566.context.evidence.yaml,v1,include,b785f695cd36ded0,explicit_geometric_objects,100,computational_geometry,explicit_geometry_problem,full_solution,,,2,HIGH,unknown,,O((\log n)^2 \log \log n)
AW-001567,"Atallah, Goodrich",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001567.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001567.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001567.context.evidence.yaml,v1,include,e560d3817960602e,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(\log n \log \log n)
AW-001568,"Blelloch, Gu, Shun, Sun",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001568.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001568.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001568.context.evidence.yaml,v1,include,ce1aa6a27407bf02,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(\log n \log^∗ n) whp
AW-001569,Callahan,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001569.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001569.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001569.context.evidence.yaml,v1,include,37f1356e0d814559,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,unknown,,O(\log n)
AW-001570,"Driscoll, Gabow, Shrairman, Tarjan",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001570.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001570.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001570.context.evidence.yaml,v1,include,76aeb75cce86bf23,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(m/p + n \log n)
AW-001571,"Klein, Subramanian",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001571.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001571.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001571.context.evidence.yaml,v1,include,73ac522c8eb346d3,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(sqrt(n) \log(L) \log(n) \log*(n))
AW-001572,"Maleki, Nguyen, Lenharth, Garzarán, Padua, Pingali",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001572.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001572.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001572.context.evidence.yaml,v1,include,dc39fbe420e8f27b,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O((|E| + L_D)/P + (|E| + L_D)/D)
AW-001573,Amato,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001573.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001573.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001573.context.evidence.yaml,v1,include,b04f9f56798ff7e4,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,unknown,,O(\log^2 n)
AW-001574,"Dhulipala, Blelloch, Shun (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001574.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001574.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001574.context.evidence.yaml,v1,include,7f7f6072542b2df7,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(d_∆ \log |V|) whp
AW-001576,"Dhulipala, Blelloch, Shun (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001576.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001576.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001576.context.evidence.yaml,v1,include,bff5f380708c4a6b,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(r_{src} + |E|) whp
AW-001578,"Brodal, Traff, Zaroliagis",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001578.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001578.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001578.context.evidence.yaml,v1,include,17d38dfb5a1a2ec6,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(n)
AW-001579,Cohen (d=sqrt(n)),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001579.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001579.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001579.context.evidence.yaml,v1,include,5278501314dd6552,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(nR \log^3{n}/d)
AW-001580,Cohen (d=n),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001580.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001580.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001580.context.evidence.yaml,v1,include,f34ad84793addeb3,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,O(nR \log^3{n}/d)
AW-001581,"Shi, Spencer (1) (t=log(n))",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001581.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001581.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001581.context.evidence.yaml,v1,include,852d0aa0946b59c1,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(t \log n)
AW-001582,"Shi, Spencer (1) (t=sqrt(n))",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001582.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001582.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001582.context.evidence.yaml,v1,include,f10f1e3c171584dd,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(t \log n)
AW-001583,"Shi, Spencer (2) (t=log(n))",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001583.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001583.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001583.context.evidence.yaml,v1,include,43e4c4c8873a43d9,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(t \log n)
AW-001584,"Shi, Spencer (2) (t=n)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001584.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001584.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001584.context.evidence.yaml,v1,include,c59c322ba098ab8c,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(t \log n)
AW-001585,"Cao, Fineman",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001585.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001585.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001585.context.evidence.yaml,v1,include,9e44c36f2b0b05c3,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,n^{1/2+o(1)} whp
AW-001586,Spencer,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001586.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001586.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001586.context.evidence.yaml,v1,include,c04bfb33d7ed8b65,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O((n/p) \log n \log(pL))
AW-001587,Garg,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001587.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001587.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001587.context.evidence.yaml,v1,include,985d09e170f2ec9a,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(n \log \log n)
AW-001588,Savage,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001588.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001588.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001588.context.evidence.yaml,v1,include,6842f6f5af8b6de0,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log^2(n))
AW-001589,Dekel Nassimi & Sahni,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001589.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001589.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001589.context.evidence.yaml,v1,include,9b49b5c49b290adb,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(\log^2(n))
AW-001590,Kucera,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001590.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001590.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001590.context.evidence.yaml,v1,include,b33da4125a98ed17,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log(n))
AW-001591,Takaoka,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001591.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001591.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001591.context.evidence.yaml,v1,include,4a1e99796bb7ce12,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log^2(n))
AW-001592,"Han, Pan & Reif (1)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001592.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001592.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001592.context.evidence.yaml,v1,include,44fdbca6de23c5b5,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log^2(n))
AW-001593,"Han, Pan & Reif (2)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001593.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001593.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001593.context.evidence.yaml,v1,include,a000d8ce1ee5f583,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log(n)*\log(\log n))
AW-001594,"Han, Pan & Reif (3)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001594.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001594.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001594.context.evidence.yaml,v1,include,4d20c76cff0f8d0d,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(\log n)
AW-001595,Takaoka,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001595.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001595.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001595.context.evidence.yaml,v1,include,32dbe9e3aa5b9c78,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(\log^2(n))
AW-001596,Tiskin,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001596.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001596.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001596.context.evidence.yaml,v1,include,2ccce29e9bc99c13,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,unknown,,O(n^3/p + g*(n^2/p^{2/3}) + l* \log p)
AW-001597,Takaoka,corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001597.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001597.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001597.context.evidence.yaml,v1,include,a9b08ddef0658531,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,3,HIGH,unknown,,O(\log \log n)
AW-001598,"Solomonik, Buluç, Demmel",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001598.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001598.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001598.context.evidence.yaml,v1,include,eb2d0ea1c50475aa,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,2,HIGH,unknown,,O(n^3/p + n^2/\sqrt{p} + \sqrt{p}\log^2(p)) or O(n^3/p + n^2/\sqrt{pc} + \sqrt{pc}\log^2(p/c^3))
AW-001599,Parallel Lenstra's ECM (Brent),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001599.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001599.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001599.context.evidence.yaml,v1,include,1426049082e3a991,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,unknown,,"TP = T_1/P + O(T_1^{1=2+\eps}), T_1 = O(exp(c(\log f \log \log f)^{1/2}) * (\log N)^2) expected, where c is a constant"
AW-001600,"Yang, Xu, Lin (GNFS with parallel sieving and serial block lanczos)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001600.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001600.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001600.context.evidence.yaml,v1,include,7be6513244c47e6f,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,3,HIGH,unknown,,unknown
AW-001601,"Yang, Huang, Feng, Pan, Zhu (GNFS with parallel sieving and MPI parallel block lanczos)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001601.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001601.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001601.context.evidence.yaml,v1,include,874d6650cb6a802e,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,2,HIGH,unknown,,unknown
AW-001602,Wunderlich (continued fraction factoring),corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001602.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001602.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001602.context.evidence.yaml,v1,include,f423024a9882882b,adjacency_list_query,100,graph,explicit_graph_problem,full_solution,,,1,HIGH,unknown,,M^a / (r(a) a^2 log^2 M) / P
AW-001603,"Åsbrink, Brynielsson (quadratic sieve with only parallel sieving)",corpus\algorithm_wiki\algowiki1901_rich_v1\public_context\AW-001603.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\metadata_context\AW-001603.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1\evidence\AW-001603.context.evidence.yaml,v1,include,9d8ade85ef1fd61b,explicit_input_instance,100,parallel_algorithms,explicit_parallel_algorithm_problem,full_solution,,,1,HIGH,unknown,,unknown
