fact_id,fact_type,value,source_id,reliability,confidence,conflict_status,notes
AW-001131-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001131-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001136-F9e153539f6,alias,Tang,AW-001136:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001136-F3dfe4114eb,authoritative_source_link,https://www.computer.org/csdl/proceedings-article/dmcc/1990/00555389/12OmNBZpH74,AW-001136:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001136-F9101f433a4,source_title,AlgorithmWiki metadata for Tang,AW-001136:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001136-Fe973b237be,problem_definition,Source title indicates: AlgorithmWiki metadata for Tang,AW-001136:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001136-F1d4f9be516,problem_definition,AlgorithmWiki row name: Tang,AW-001136:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001136-Ffecfd76968,problem_definition,domain: unknown,AW-001136:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001136-F341a89f12f,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001136:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001136-Fdb57a4901a,source_title,fetch budget exhausted,skipped:24f20f83af1600be,LOW,45,consistent,previous_source_record
AW-001136-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001136-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001136-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001136-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001136-F2edb140474,source_title,CSDL | IEEE Computer Society,source:02a37fdb102e66cf,LOW,45,consistent,original_source
AW-001174-F96bbd60e1d,alias,"Tianzhen, Zhou, Xiozhen",AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001174-F907b20ea52,time_complexity,O(1),AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001174-Fc3755cd5fd,computation_model,SIMD,AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001174-Fd4beab30d6,authoritative_source_link,https://ieeexplore.ieee.org/abstract/document/320089,AW-001174:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001174-F472e4b5493,source_title,"AlgorithmWiki metadata for Tianzhen, Zhou, Xiozhen",AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-F338cf66472,problem_definition,"Source title indicates: AlgorithmWiki metadata for Tianzhen, Zhou, Xiozhen",AW-001174:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001174-F21b09c68dc,problem_definition,"AlgorithmWiki row name: Tianzhen, Zhou, Xiozhen",AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-Fd6d560f406,problem_definition,domain: unknown,AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-F7b90df3ed5,time_complexity,time complexity: O(1),AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-F4f7259ddbd,computation_model,computational model: SIMD,AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-F41aacdf6ea,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001174:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001174-F2cc225afde,source_title,fetch budget exhausted,skipped:61da4d83629980bf,LOW,45,consistent,previous_source_record
AW-001174-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001174-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001174-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001174-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001174-F958a9bf029,source_title,Standardized parallel sorting on SIMD array processor | IEEE Conference Publication | IEEE Xplore,source:e03f12c3a2b2784e,HIGH,85,consistent,original_source
AW-001174-Fb962a6798e,problem_definition,We present the standardized parallel sorting algorithm.,source:e03f12c3a2b2784e,HIGH,85,consistent,original_source
AW-001201-F0868846119,alias,"Olariu, Schwing",AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001201-F2b9b962636,time_complexity,O(1),AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001201-Fcecbdbed5f,computation_model,"reconfigurable mesh, SIMD",AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001201-F3606460807,input_semantics,Parameter definitions: n: size of list,AW-001201:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001201-F19526a7690,authoritative_source_link,https://www.sciencedirect.com/science/article/abs/pii/S0743731596900155,AW-001201:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001201-Fd7ca953680,source_title,"AlgorithmWiki metadata for Olariu, Schwing",AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-F7094de12db,problem_definition,"Source title indicates: AlgorithmWiki metadata for Olariu, Schwing",AW-001201:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001201-F13842203b9,problem_definition,"AlgorithmWiki row name: Olariu, Schwing",AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-F49319faf7e,problem_definition,domain: unknown,AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-Fa8f827bdfd,time_complexity,time complexity: O(1),AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-F33f596501b,computation_model,"computational model: reconfigurable mesh, SIMD",AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-F9ac6ce07a1,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001201:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001201-Faf1403196e,source_title,fetch budget exhausted,skipped:d96fbe0bde61a470,LOW,45,consistent,previous_source_record
AW-001201-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001201-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001201-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001201-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001226-F562406b505,alias,Cerin,AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001226-Fbfa68d51c9,computation_model,parallel disk model (PDM),AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001226-F0e54c82eb4,authoritative_source_link,https://ieeexplore.ieee.org/abstract/document/1015576,AW-001226:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001226-F61d3d4f643,source_title,AlgorithmWiki metadata for Cerin,AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001226-Fd3629b61a6,problem_definition,Source title indicates: AlgorithmWiki metadata for Cerin,AW-001226:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001226-F8d0fe412c6,problem_definition,AlgorithmWiki row name: Cerin,AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001226-F6875643e8c,problem_definition,domain: parallel_algorithms,AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001226-F76bfd5ea5f,computation_model,computational model: parallel disk model (PDM),AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001226-F9a0a183ddb,input_semantics,"precard summary: Given the explicit input instance for the stated classical task, execute or analyze the parallel algorithm under its work, span, and processor-count model. Baseline: not stated. Bottleneck: work, span, communication, and processor-count assumptions dominate.",AW-001226:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001226-Fbc52b4d7bc,source_title,fetch budget exhausted,skipped:09fc2c28081da8c2,LOW,45,consistent,previous_source_record
AW-001226-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001226-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001226-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001226-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001226-Fe27fa20d2b,source_title,An out-of-core sorting algorithm for clusters with processors at different speed | IEEE Conference Publication | IEEE Xplore,source:34a100318d945ea1,HIGH,85,consistent,original_source
AW-001226-Fc24a2c58c1,problem_definition,Source title indicates: An out-of-core sorting algorithm for clusters with processors at different speed | IEEE Conference Publication | IEEE Xplore,source:34a100318d945ea1,HIGH,85,weak,original_source
AW-001226-Fc1ad8a0c94,problem_definition,The paper deals with the problem of parallel external integer sorting in the context of a class of heterogeneous clusters.,source:34a100318d945ea1,HIGH,85,consistent,original_source
AW-001246-F43f8336ab5,alias,"Siebert, Wolf",AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001246-Fec2aa9b4f6,time_complexity,O(\log^2 (n)),AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001246-Fa12c69fe92,computation_model,model to be implemented on Message Passing Interface (MPI),AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001246-F1b4c86fe4c,input_semantics,Parameter definitions: n:size of list,AW-001246:algorithm_wiki_metadata,HIGH,75,weak,AlgorithmWiki parameter metadata
AW-001246-Fa217ee78d8,authoritative_source_link,https://link.springer.com/chapter/10.1007/978-3-642-24449-0_20 (page 184 of pdf),AW-001246:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001246-F0259189677,source_title,"AlgorithmWiki metadata for Siebert, Wolf",AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-F5aa9e91c4b,problem_definition,"Source title indicates: AlgorithmWiki metadata for Siebert, Wolf",AW-001246:algorithm_wiki_metadata,HIGH,85,weak,previous_source_record
AW-001246-F35e04f67ac,problem_definition,"AlgorithmWiki row name: Siebert, Wolf",AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-F119f6348ea,problem_definition,domain: unknown,AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-F298a2610e9,time_complexity,time complexity: O(\log^2 (n)),AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-F1c33e0ef40,computation_model,computational model: model to be implemented on Message Passing Interface (MPI),AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-Fb38ede8882,problem_definition,precard summary: No public-ready summary is available because the row lacks enough task semantics.,AW-001246:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
AW-001246-F0845965cd7,source_title,fetch budget exhausted,skipped:7a2642140553ecc2,LOW,45,consistent,previous_source_record
AW-001246-Feea58f2ebd,authoritative_source_link,https://doi.org/10.1007/978-3-642-24449-0_20,skipped:7a2642140553ecc2,LOW,45,consistent,previous_source_record
AW-001246-F12716996f5,source_title,Parallel Sorting with Minimal Data,crossref:bb189a5945eeeb35,HIGH,85,consistent,previous_source_record
AW-001246-F5e1ca271ad,problem_definition,DOI title: Parallel Sorting with Minimal Data,crossref:bb189a5945eeeb35,HIGH,85,consistent,previous_source_record
AW-001246-Fb476d7c192,problem_definition,published year: 2011,crossref:bb189a5945eeeb35,HIGH,85,consistent,previous_source_record
AW-001246-Fde7b4fb3fb,problem_definition,container title: Lecture Notes in Computer Science,crossref:bb189a5945eeeb35,HIGH,85,consistent,previous_source_record
AW-001246-F07ef2586ce,source_title,An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001246-F2e2911bb49,problem_definition,Source title indicates: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,weak,previous_source_record
AW-001246-Fb8080bd214,problem_definition,Crossref title-search result: An optimal algorithm to fetch DHT routable,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001246-Fbe5d46ce2e,authoritative_source_link,https://doi.org/10.1109/npc.2007.32,crossref_search:0b18e1bdccf3f416,MEDIUM,70,consistent,previous_source_record
AW-001246-F0ff8d916a1,source_title,Parallel Sorting with Minimal Data | Springer Nature Link,source:aadfb4b068b05e3e,HIGH,85,consistent,original_source
AW-001246-Fa8ce2db93d,problem_definition,"For reasons of efficiency, parallel methods are normally used to work with as many elements as possible.",source:aadfb4b068b05e3e,HIGH,85,consistent,original_source
AW-001246-F3f4a4faf19,authoritative_source_link,https://link.springer.com/chapter/10.1007/978-3-642-24449-0_20,source:aadfb4b068b05e3e,HIGH,85,consistent,original_source
AW-001246-Ff0a27ac588,problem_definition,OpenAlex title: Parallel Sorting with Minimal Data,openalex:b20aa3228d60eb13,HIGH,85,consistent,openalex
AW-001246-F0a1feba5e1,problem_definition,publication year: 2011,openalex:b20aa3228d60eb13,HIGH,85,consistent,openalex
AW-001246-F77a18ffeab,authoritative_source_link,https://openalex.org/W266481057,openalex:b20aa3228d60eb13,HIGH,85,consistent,openalex
AW-001246-F49ab73ed5b,problem_definition,Semantic Scholar title: Parallel Sorting with Minimal Data,semantic_scholar:a6fe7f82a8b00045,MEDIUM,70,consistent,semantic_scholar
AW-001246-F21d621e4b2,problem_definition,abstract summary: None,semantic_scholar:a6fe7f82a8b00045,MEDIUM,70,consistent,semantic_scholar
AW-001246-Fb43e1e0287,authoritative_source_link,https://www.semanticscholar.org/paper/e20add600b69e5f37abbe0b21ce31e25227c8674,semantic_scholar:a6fe7f82a8b00045,MEDIUM,70,consistent,semantic_scholar
AW-001257-Fc973ea1969,alias,"Bosakova-Ardenska, Vasilev, Kostadinova-Georgieva",AW-001257:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001257-F52c661ece9,computation_model,Multiple Program Multiple Data (MPMD) model,AW-001257:algorithm_wiki_metadata,HIGH,85,consistent,AlgorithmWiki metadata
AW-001257-F9959db36b9,authoritative_source_link,https://www.elibrary.ru/item.asp?id=25518905,AW-001257:algorithm_wiki_metadata,HIGH,70,consistent,Original source link from AlgorithmWiki metadata
AW-001257-F16c7fd8d41,source_title,"AlgorithmWiki metadata for Bosakova-Ardenska, Vasilev, Kostadinova-Georgieva",AW-001257:algorithm_wiki_metadata,HIGH,85,consistent,previous_source_record
