global_task_id,dataset,subset,kind,card_id,parent_algorithm_id,algorithm_name,input_path,metadata_path,evidence_path,manifest_path,target_registry_primitive,expected_claim_boundary,reasoning_effort,timeout,priority,shard_id,output_dir,status,notes
FDV1-02232,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000379,AW-000379,Satia & Lave 1973,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000379.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000379.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000379.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=58; shard_size=100
FDV1-02233,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000382,AW-000382,Paquet Tobin & Chaib-draa 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000382.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000382.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000382.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=59; shard_size=100
FDV1-02234,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000383,AW-000383,McAllester & Singh 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000383.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000383.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000383.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=60; shard_size=100
FDV1-02235,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000384,AW-000384,Bertsekas & Castanon 1999,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000384.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000384.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000384.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=61; shard_size=100
FDV1-02236,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000385,AW-000385,Shani Brafman & Shimony 2005,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000385.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000385.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000385.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=62; shard_size=100
FDV1-02237,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000388,AW-000388,Blinn and Newell,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000388.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000388.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000388.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=63; shard_size=100
FDV1-02238,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000390,AW-000390,Sphere mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000390.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000390.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000390.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=64; shard_size=100
FDV1-02239,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000392,AW-000392,Emil Praun,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000392.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000392.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000392.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=65; shard_size=100
FDV1-02240,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000394,AW-000394,HEALPix mapping Wong,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000394.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000394.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000394.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=66; shard_size=100
FDV1-02241,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000395,AW-000395,Maximum a Posteriori Occupancy Mapping,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000395.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000395.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000395.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=67; shard_size=100
FDV1-02242,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000417,AW-000417,Schöning,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000417.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000417.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000417.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=68; shard_size=100
FDV1-02243,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000418,AW-000418,Hirsch,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000418.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000418.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000418.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=69; shard_size=100
FDV1-02244,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000477,AW-000477,Levcopoulos Lingas Sack,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000477.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000477.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000477.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=70; shard_size=100
FDV1-02245,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000486,AW-000486,Naive algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000486.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000486.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000486.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=71; shard_size=100
FDV1-02246,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000487,AW-000487,Cooley–Tukey algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000487.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000487.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000487.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=72; shard_size=100
FDV1-02247,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000496,AW-000496,Gao’s additive FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000496.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000496.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000496.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=73; shard_size=100
FDV1-02248,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000536,AW-000536,Ridder's method,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000536.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000536.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000536.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=74; shard_size=100
FDV1-02249,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000548,AW-000548,Flajolet–Martin algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000548.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000548.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000548.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=75; shard_size=100
FDV1-02250,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000561,AW-000561,Welford's Online algorithm,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000561.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000561.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000561.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=76; shard_size=100
FDV1-02251,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000593,AW-000593,5-point star Cramer's rule,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000593.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000593.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000593.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=77; shard_size=100
FDV1-02252,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000594,AW-000594,5-point Gauss elimination,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000594.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000594.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000594.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=78; shard_size=100
FDV1-02253,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000601,AW-000601,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000601.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000601.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000601.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=79; shard_size=100
FDV1-02254,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000602,AW-000602,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000602.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000602.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000602.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=80; shard_size=100
FDV1-02255,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000603,AW-000603,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000603.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000603.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000603.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=81; shard_size=100
FDV1-02256,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000604,AW-000604,5-point FFT,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000604.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000604.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000604.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=82; shard_size=100
FDV1-02257,algorithm_wiki_third_pass,recovered_context_third_pass,recovered_context,AW-000605,AW-000605,5-point star Cramer's rule,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\public_context_recovered\AW-000605.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\metadata_context_recovered\AW-000605.meta.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\evidence_recovered\AW-000605.context.evidence.yaml,corpus\algorithm_wiki\algowiki1901_rich_v1_third_pass\manifests\recovered_context.csv,,whole_algorithm_discovery,medium,180,medium,fdv1_recovered_context_third_pass_001,runs/final_discovery_run_v1/fdv1_recovered_context_third_pass_001,READY,source_manifest_row=83; shard_size=100
